id,name,club,year
300582,Jonas Hupe,16,2019
314214,Taylan Duman,16,2019
386109,Alaa Bakir,16,2019
21726,Philipp Tschauner,23826,2019
53418,Kevin Kampl,23826,2019
57071,Péter Gulácsi,23826,2019
70243,Marcel Halstenberg,23826,2019
93740,Willi Orbán,23826,2019
106987,Marcel Sabitzer,23826,2019
111078,Emil Forsberg,23826,2019
147051,Yvon Mvogo,23826,2019
157635,Yussuf Poulsen,23826,2019
170527,Timo Werner,23826,2019
215599,Lukas Klostermann,23826,2019
223967,Konrad Laimer,23826,2019
242086,Patrik Schick,23826,2019
277179,Angeliño,23826,2019
293385,Dani Olmo,23826,2019
321070,Hannes Wolf,23826,2019
332705,Tyler Adams,23826,2019
344381,Christopher Nkunku,23826,2019
344695,Dayot Upamecano,23826,2019
348026,Nordi Mukiele,23826,2019
357119,Ibrahima Konaté,23826,2019
392771,Ethan Ampadu,23826,2019
402008,Amadou Haidara,23826,2019
405679,Frederik Jäkel,23826,2019
405685,Fabrice Hartmann,23826,2019
405687,Tom Krauß,23826,2019
406040,Ademola Lookman,23826,2019
426685,Tim Schreiber,23826,2019
462832,Mads Bidstrup,23826,2019
508961,Malik Talabidi,23826,2019
40074,Stefan Ilsanker,23826,2019
82070,Diego Demme,23826,2019
264956,Jean-Kévin Augustin,23826,2019
373916,Marcelo Saracchi,23826,2019
467426,Dennis Borkowski,23826,2019
517894,Matheus Cunha,23826,2019
597004,Joscha Wosz,23826,2019
668276,Hugo Novoa,23826,2019
16831,Ken Reichel,89,2019
18533,Michael Parensen,89,2019
19112,Christian Gentner,89,2019
31910,Felix Kroos,89,2019
40995,Neven Subotic,89,2019
41507,Manuel Schmiedebach,89,2019
60957,Sebastian Polter,89,2019
75921,Christopher Trimmel,89,2019
78339,Rafal Gikiewicz,89,2019
85352,Yunus Mallı,89,2019
85822,Florian Hübner,89,2019
92472,Akaki Gogia,89,2019
116088,Marius Bülter,89,2019
142281,Anthony Ujah,89,2019
147573,Sebastian Andersson,89,2019
159088,Robert Andrich,89,2019
159844,Christopher Lenz,89,2019
188888,Sheraldo Becker,89,2019
196231,Marvin Friedrich,89,2019
196815,Joshua Mees,89,2019
203411,Jakob Busk,89,2019
234029,Grischa Prömel,89,2019
269878,Marcus Ingvartsen,89,2019
272159,Florian Flecker,89,2019
284270,Moritz Nicolas,89,2019
317735,Julius Kade,89,2019
356118,Suleiman Abdullahi,89,2019
370789,Julian Ryerson,89,2019
393304,Maurice Opfermann Arcones,89,2019
413843,Keven Schlotterbeck,89,2019
451403,Laurenz Dehl,89,2019
489343,Leo Oppermann,89,2019
185427,Nicolai Rapp,89,2019
224513,Lars Dietz,89,2019
30942,Mike Frantz,60,2019
42936,Nils Petersen,60,2019
45683,Manuel Gulde,60,2019
55099,Nicolas Höfler,60,2019
66005,Amir Abrashi,60,2019
70285,Jonathan Schmid,60,2019
82461,Yoric Ravet,60,2019
93604,Lukas Kübler,60,2019
93707,Christian Günter,60,2019
93763,Alexander Schwolow,60,2019
110036,Dominique Heintz,60,2019
125714,Mark Flekken,60,2019
177779,Janik Haberer,60,2019
185077,Vincenzo Grifo,60,2019
196095,Luca Waldschmidt,60,2019
218011,Florian Kath,60,2019
225657,Philipp Lienhart,60,2019
248999,Lucas Höler,60,2019
259350,Chang-hoon Kwon,60,2019
293592,Brandon Borrello,60,2019
296378,Luca Itter,60,2019
328784,Robin Koch,60,2019
332798,Roland Sallai,60,2019
342039,Yannik Keitel,60,2019
348778,Niclas Thiede,60,2019
378883,Lino Tempelmann,60,2019
388198,Nico Schlotterbeck,60,2019
77108,Jérôme Gondorf,60,2019
193033,Tim Kleindienst,60,2019
297583,Woo-yeong Jeong,60,2019
16498,Ramazan Özcan,15,2019
29993,Sven Bender,15,2019
30059,Lars Bender,15,2019
34787,Julian Baumgartlinger,15,2019
48015,Lukas Hradecky,15,2019
59032,Aleksandar Dragovic,15,2019
61087,Karim Bellarabi,15,2019
82009,Kevin Volland,15,2019
85543,Niklas Lomb,15,2019
89701,Charles Aránguiz,15,2019
119211,Mitchell Weiser,15,2019
125858,Kerem Demirbay,15,2019
193782,Lucas Alario,15,2019
196357,Jonathan Tah,15,2019
215099,Daley Sinkgraven,15,2019
228433,Wendell,15,2019
232454,Nadiem Amiri,15,2019
309400,Kai Havertz,15,2019
387626,Leon Bailey,15,2019
389078,Adrian Stanilewicz,15,2019
395516,Moussa Diaby,15,2019
401578,Exequiel Palacios,15,2019
428791,Paulinho,15,2019
564545,Edmond Tapsoba,15,2019
598577,Florian Wirtz,15,2019
173491,Joel Pohjanpalo,15,2019
206386,Tin Jedvaj,15,2019
324351,Panagiotis Retsos,15,2019
452068,Ayman Azhil,15,2019
10917,Jan Zimmermann,24,2019
16520,Marco Russ,24,2019
20081,Gelson Fernandes,24,2019
31067,Jonathan de Guzmán,24,2019
39259,Makoto Hasebe,24,2019
40074,Stefan Ilsanker,24,2019
44466,Sebastian Rode,24,2019
44594,Felix Wiedwald,24,2019
45672,Kevin Trapp,24,2019
49723,Timothy Chandler,24,2019
56331,Bas Dost,24,2019
58178,David Abraham,24,2019
85789,Martin Hinteregger,24,2019
85906,Danny da Costa,24,2019
93922,Erik Durm,24,2019
107775,Frederik Rönnow,24,2019
118847,Dominik Kohr,24,2019
161011,Filip Kostic,24,2019
181547,Gonçalo Paciência,24,2019
198008,André Silva,24,2019
212723,Djibril Sow,24,2019
213670,Lucas Torró,24,2019
215864,Mijat Gacinovic,24,2019
216181,Almamy Touré,24,2019
336329,Nils Stendera,24,2019
342100,Şahverdi Çetin,24,2019
356141,Daichi Kamada,24,2019
371149,Evan Ndicka,24,2019
406604,Patrick Finger,24,2019
419255,Marijan Cavar,24,2019
606752,Rodrigo Zalazar,24,2019
170927,Simon Falette,24,2019
187587,Ante Rebic,24,2019
336382,Dejan Joveljić,24,2019
569288,Elias Bördner,24,2019
51977,Pavao Pervan,82,2019
58874,Ignacio Camacho,82,2019
66058,Admir Mehmedi,82,2019
79501,Daniel Ginczek,82,2019
89591,Felix Klaus,82,2019
93704,Josuha Guilavogui,82,2019
94201,Robin Knoche,82,2019
108880,Koen Casteels,82,2019
117674,Maximilian Arnold,82,2019
119277,Yannick Gerhardt,82,2019
124732,John Anthony Brooks,82,2019
127076,Jérôme Roussillon,82,2019
170463,Marcel Tisserand,82,2019
183321,Kevin Mbabu,82,2019
192268,Niklas Klinger,82,2019
194638,Renato Steffen,82,2019
221611,Paulo Otávio,82,2019
223979,Xaver Schlager,82,2019
228645,Wout Weghorst,82,2019
282144,Marin Pongracic,82,2019
284346,Phillip Menzel,82,2019
289507,Ismail Azzaoui,82,2019
293169,Josip Brekalo,82,2019
324861,Julian Justvan,82,2019
335954,Iba May,82,2019
341710,William,82,2019
381724,Victor Sá,82,2019
441994,Lino Kasten,82,2019
445939,Omar Marmoush,82,2019
646782,Mamoudou Karamoko,82,2019
85352,Yunus Mallı,82,2019
88721,Jeffrey Bruma,82,2019
278343,Felix Uduokhai,82,2019
280575,Elvis Rexhbecaj,82,2019
314288,Lukas Nmecha,82,2019
329814,Luca Horn,82,2019
469858,Ulysses Llanez,82,2019
337092,Tim Siersleben,82,2019
39025,Danny Latza,39,2019
39106,Ádám Szalai,39,2019
43984,Daniel Brosinski,39,2019
82350,Stefan Bell,39,2019
88721,Jeffrey Bruma,39,2019
119234,Karim Onisiwo,39,2019
126281,Alexander Hack,39,2019
127573,Phillipp Mwene,39,2019
160963,Robin Zentner,39,2019
164265,Dong-won Ji,39,2019
168543,Levin Öztunali,39,2019
182574,Jean-Paul Boëtius,39,2019
206542,Robin Quaison,39,2019
211530,Omer Hanin,39,2019
247555,Edimilson Fernandes,39,2019
251299,Finn Dahmen,39,2019
251878,Aarón Martín,39,2019
284769,Florian Müller,39,2019
288253,Jerry St. Juste,39,2019
291200,Moussa Niakhaté,39,2019
295313,Taiwo Awoniyi,39,2019
327251,Ridle Baku,39,2019
333647,Jonathan Burkardt,39,2019
339829,Pierre Kunde,39,2019
357233,Leandro Barreiro,39,2019
369881,Niklas Kölle,39,2019
379989,Jonathan Meier,39,2019
405689,Merveille Papela,39,2019
405692,Erkan Eyibil,39,2019
410185,Ronaël Pierre-Gabriel,39,2019
420002,Jean-Philippe Mateta,39,2019
470815,Niklas Tauer,39,2019
506855,Cyrill Akono,39,2019
129513,Alexandru Maxim,39,2019
397696,Ahmet Gürleyen,39,2019
7161,Jonas Hofmann,18,2019
19305,Oscar Wendt,18,2019
19819,Raffael,18,2019
31041,Fabian Johnson,18,2019
31653,Tobias Sippel,18,2019
32711,Patrick Herrmann,18,2019
32779,Max Grün,18,2019
42205,Yann Sommer,18,2019
47285,Ibrahima Traoré,18,2019
47587,Tony Jantschke,18,2019
48298,Lars Stindl,18,2019
57845,Tobias Strobl,18,2019
82097,Christoph Kramer,18,2019
85791,Stefan Lainer,18,2019
124502,Matthias Ginter,18,2019
167329,Alassane Plea,18,2019
192635,Nico Elvedi,18,2019
237662,Breel Embolo,18,2019
243188,László Bénes,18,2019
278332,Florian Neuhaus,18,2019
284732,Ramy Bensebaini,18,2019
318528,Marcus Thuram,18,2019
321096,Keanan Bennetts,18,2019
334526,Denis Zakaria,18,2019
340480,Mamadou Doucouré,18,2019
368860,Torben Müsel,18,2019
51346,Michael Lang,18,2019
276566,Aaron Herzog,18,2019
345746,Andreas Poulsen,18,2019
392154,Kaan Kurt,18,2019
403898,Jordan Beyer,18,2019
414318,Charalampos Makridis,18,2019
504089,Famana Quizera,18,2019
520857,Conor Noß,18,2019
5072,Thomas Kessler,3,2019
36284,Simon Terodde,3,2019
44713,Christian Clemens,3,2019
50512,Anthony Modeste,3,2019
51176,Marcel Risse,3,2019
53400,Dominick Drexler,3,2019
55510,Marco Höger,3,2019
84150,Rafael Czichos,3,2019
84938,Timo Horn,3,2019
86916,Toni Leistner,3,2019
106270,Florian Kainz,3,2019
108537,Jonas Hector,3,2019
112935,Mark Uth,3,2019
153678,Kingsley Schindler,3,2019
160968,Benno Schmitz,3,2019
185245,Jhon Córdoba,3,2019
205544,Niklas Hauptmann,3,2019
234193,Birger Verstraete,3,2019
272812,Kingsley Ehizibue,3,2019
280575,Elvis Rexhbecaj,3,2019
286779,Jorge Meré,3,2019
290587,Ellyes Skhiri,3,2019
337082,Julian Krahl,3,2019
338629,Sebastiaan Bornauw,3,2019
370844,Brady Scott,3,2019
375137,Ismail Jakobs,3,2019
452392,Robert Voloder,3,2019
469949,Noah Katterbach,3,2019
472249,Jan Thielmann,3,2019
79503,Lasse Sobiech,3,2019
147485,Louis Schaub,3,2019
237162,Matthias Bader,3,2019
290551,Vincent Koziello,3,2019
386786,Darko Churlinov,3,2019
553285,Tim Lemperle,3,2019
8246,Philipp Pentke,533,2019
10329,Alexander Stolz,533,2019
42234,Håvard Nordtveit,533,2019
46580,Andrej Kramaric,533,2019
51676,Ermin Bicakcic,533,2019
52348,Benjamin Hübner,533,2019
55089,Oliver Baumann,533,2019
57051,Sebastian Rudy,533,2019
61989,Michael Esser,533,2019
68033,Steven Zuber,533,2019
111039,Ishak Belfodil,533,2019
125614,Sargis Adamyan,533,2019
143798,Pavel Kaderabek,533,2019
145866,Munas Dabbur,533,2019
148967,Konstantinos Stafylidis,533,2019
160241,Kevin Akpoguma,533,2019
195736,Florian Grillitsch,533,2019
223974,Stefan Posch,533,2019
237164,Ihlas Bebou,533,2019
251309,Dennis Geiger,533,2019
270393,Robert Skov,533,2019
293281,Jacob Bruun Larsen,533,2019
315604,Diadié Samassékou,533,2019
324278,Christoph Baumgartner,533,2019
443752,Ilay Elmkies,533,2019
476915,Melayro Bogarde,533,2019
578392,Maximilian Beier,533,2019
605893,Lucas Ribeiro,533,2019
39106,Ádám Szalai,533,2019
82863,Lukas Rupp,533,2019
84435,Kevin Vogt,533,2019
93844,Leonardo Bittencourt,533,2019
122676,Robert Zulj,533,2019
166240,Jürgen Locadia,533,2019
185077,Vincenzo Grifo,533,2019
207006,Joshua Brenet,533,2019
321099,Chinedu Ekene,533,2019
532,Claudio Pizarro,86,2019
5017,Niklas Moisander,86,2019
31095,Nuri Şahin,86,2019
36207,Fin Bartels,86,2019
39094,Sebastian Langkamp,86,2019
42033,Philipp Bargfrede,86,2019
43512,Ömer Toprak,86,2019
51346,Michael Lang,86,2019
58396,Christian Groß,86,2019
60632,Theodor Gebre Selassie,86,2019
68410,Stefanos Kapino,86,2019
75489,Niclas Füllkrug,86,2019
84435,Kevin Vogt,86,2019
93844,Leonardo Bittencourt,86,2019
94137,Kevin Möhwald,86,2019
108650,Yuya Osako,86,2019
156990,Marco Friedl,86,2019
170646,Ludwig Augustinsson,86,2019
178459,Davie Selke,86,2019
182932,Davy Klaassen,86,2019
190284,Maximilian Eggestein,86,2019
202228,Milos Veljkovic,86,2019
251303,Johannes Eggestein,86,2019
260053,Jiri Pavlenka,86,2019
291739,Milot Rashica,86,2019
335997,Luca Plogmann,86,2019
342165,David Philipp,86,2019
379879,Simon Straudi,86,2019
381753,Ilia Gruev,86,2019
388058,Benjamin Goller,86,2019
393325,Josh Sargent,86,2019
455661,Nick Woltemade,86,2019
31159,Martin Harnik,86,2019
334238,Niklas Wiemann,86,2019
380078,Julian Rieckmann,86,2019
447730,Luc Ihorst,86,2019
33729,Stefano Celozzi,80,2019
40792,Manuel Riemann,80,2019
41319,Patrick Fabian,80,2019
41458,Robert Tesche,80,2019
41541,Danny Blum,80,2019
63489,Vasilios Lampropoulos,80,2019
79967,Simon Zoller,80,2019
86643,Thomas Eisfeld,80,2019
93837,Tom Weilandt,80,2019
94192,Patrick Drewes,80,2019
111266,Anthony Losilla,80,2019
121686,Cristian Gamboa,80,2019
122676,Robert Zulj,80,2019
126285,Sebastian Maier,80,2019
154396,Danilo Soares,80,2019
154578,Saulo Decarli,80,2019
232144,Miloš Pantović,80,2019
270171,Vitaly Janelt,80,2019
278459,Simon Lorenz,80,2019
296429,Manuel Wintzheimer,80,2019
312819,Silvere Ganvoula,80,2019
331638,Ulrich Bapoh,80,2019
334207,Maxim Leitsch,80,2019
336001,Jan Wellers,80,2019
383223,Baris Ekincier,80,2019
397099,Jordi Osei-Tutu,80,2019
452078,Maxwell Gyamfi,80,2019
452192,Paul Grave,80,2019
452222,Moritz Römling,80,2019
467563,Armel Bella-Kotchap,80,2019
530166,Stelios Kokovas,80,2019
81801,Chung-yong Lee,80,2019
206906,Dominik Baumgartner,80,2019
251345,Görkem Sağlam,80,2019
452224,Lars Holtkamp,80,2019
2865,Stephan Lichtsteiner,167,2019
4018,Daniel Baier,167,2019
34542,Marek Suchy,167,2019
41323,Andreas Luthe,167,2019
42783,André Hahn,167,2019
53408,Fabian Giefer,167,2019
58124,Julian Schieber,167,2019
63022,Jan Moravek,167,2019
81698,Georg Teigl,167,2019
90024,Alfred Finnbogason,167,2019
106405,Jeffrey Gouweleeuw,167,2019
111275,Philipp Max,167,2019
124410,Rani Khedira,167,2019
146163,Raphael Framberger,167,2019
146714,Tomas Koubek,167,2019
152963,Florian Niederlechner,167,2019
189475,Carlos Gruezo,167,2019
206386,Tin Jedvaj,167,2019
249157,Fredrik Jensen,167,2019
260655,Eduard Löwen,167,2019
278343,Felix Uduokhai,167,2019
279009,Marco Richter,167,2019
283001,Noah Joel Sarenren Bazee,167,2019
314295,Reece Oxford,167,2019
330635,Felix Götze,167,2019
333450,Jozo Stanic,167,2019
345886,Rubén Vargas,167,2019
377387,Sergio Córdova,167,2019
381250,Benjamin Leneis,167,2019
392131,Simon Asta,167,2019
405568,Maurice Malone,167,2019
520468,Iago,167,2019
545503,Seong-hoon Cheon,167,2019
111277,Tim Rieder,167,2019
120205,Michael Gregoritsch,167,2019
288429,Mads Pedersen,167,2019
343332,Stefano Russo,167,2019
6288,Mario Gómez,79,2019
28947,Gonzalo Castro,79,2019
40034,Jens Grahl,79,2019
54659,Holger Badstuber,79,2019
57995,Daniel Didavi,79,2019
60394,Philipp Klement,79,2019
129358,Marcin Kaminski,79,2019
146310,Wataru Endo,79,2019
160938,Marc Oliver Kempf,79,2019
179635,Philipp Förster,79,2019
187624,Fabian Bredlow,79,2019
193534,Hamadi Al-Ghaddioui,79,2019
195246,Pascal Stenzel,79,2019
232320,Atakan Karazor,79,2019
257814,Gregor Kobel,79,2019
289592,Orel Mangala,79,2019
293194,Borna Sosa,79,2019
312218,Maxime Awoudja,79,2019
363424,Luca Mack,79,2019
369567,Sasa Kalajdzic,79,2019
371814,Nathaniel Phillips,79,2019
386786,Darko Churlinov,79,2019
431561,Roberto Massimo,79,2019
470594,Clinton Mola,79,2019
472243,Lilian Egloff,79,2019
486031,Nicolás González,79,2019
540302,Mateo Klimowicz,79,2019
612826,Silas,79,2019
618425,Tanguy Coulibaly,79,2019
45599,Emiliano Insúa,79,2019
243606,Anastasios Donis,79,2019
309398,David Grözinger,79,2019
405674,Antonis Aidonis,79,2019
423436,Santiago Ascacíbar,79,2019
18068,Robert Strauß,2036,2019
18684,Marc Schnatterer,2036,2019
31599,Norman Theuerkauf,2036,2019
38609,Arne Feick,2036,2019
43824,Kevin Müller,2036,2019
57796,Vitus Eicher,2036,2019
81694,Konstantin Kerschbaumer,2036,2019
88430,Timo Beermann,2036,2019
94030,Denis Thomalla,2036,2019
109436,Oliver Hüsing,2036,2019
117478,Marnon Busch,2036,2019
119120,Robert Leipertz,2036,2019
120301,Maximilian Thiel,2036,2019
133731,Patrick Mainka,2036,2019
153555,Sebastian Griesbeck,2036,2019
153661,Tobias Mohr,2036,2019
187496,Maurice Multhaup,2036,2019
192169,Jonas Föhrenbach,2036,2019
193033,Tim Kleindienst,2036,2019
251302,Niklas Dorsch,2036,2019
362184,David Otto,2036,2019
376376,Andrew Owusu,2036,2019
394033,Stefan Schimmer,2036,2019
420295,Jonas Brändle,2036,2019
448028,Kevin Sessa,2036,2019
448705,Diant Ramaj,2036,2019
460384,Kevin Ibrahim,2036,2019
85946,Kolja Pusch,2036,2019
124416,Patrick Schmidt,2036,2019
196843,Merveille Biankadi,2036,2019
32207,Marcel Heller,105,2019
42072,Tobias Kempe,105,2019
48968,Mathias Wittek,105,2019
49737,Yannick Stark,105,2019
54846,Fabian Holland,105,2019
57101,Patrick Herrmann,105,2019
77920,Immanuel Höhn,105,2019
78818,Dario Dumic,105,2019
80059,Serdar Dursun,105,2019
83694,Sebastian Hertner,105,2019
93651,Marcel Schuhen,105,2019
93926,Johannes Wurtz,105,2019
94148,Fabian Schnellhardt,105,2019
97241,Victor Pálsson,105,2019
124402,Erich Berko,105,2019
144304,Ognjen Ozegovic,105,2019
148096,Florian Stritzel,105,2019
161057,Carl Klaus,105,2019
181763,Igor Berezovskyi,105,2019
185427,Nicolai Rapp,105,2019
195782,Felix Platte,105,2019
231590,Braydon Manu,105,2019
237162,Matthias Bader,105,2019
237226,Marvin Mehlem,105,2019
282689,Seung-ho Paik,105,2019
283497,Mathias Honsak,105,2019
287920,Tim Skarke,105,2019
391742,Patric Pfeiffer,105,2019
643080,Leon Müller,105,2019
683045,Carl Leonhard,105,2019
718467,Ensar Arslan,105,2019
258917,Mandela Egbo,105,2019
